city,date,year,month,day,day_of_year,tmax,tmin,humidity,precipitation,pressure,wind_speed
Bangalore,2009-10-30,2009,10,30,303,21.72,15.89,73.2,0.0,910.0,11.1
Bangalore,2009-10-31,2009,10,31,304,24.15,12.54,64.8,0.0,915.9,6.7
Bangalore,2009-11-01,2009,11,1,305,24.87,16.01,62.9,0.0,910.8,8.1
Bangalore,2009-11-02,2009,11,2,306,22.59,14.66,67.6,0.0,910.3,9.6
Bangalore,2009-11-03,2009,11,3,307,20.62,13.57,73.3,0.0,916.8,13.8
Bangalore,2009-11-04,2009,11,4,308,22.37,14.42,62.8,2.82,911.7,10.8
Bangalore,2009-11-05,2009,11,5,309,21.33,13.98,59.6,0.0,910.9,11.4
Bangalore,2009-11-06,2009,11,6,310,22.39,15.76,70.5,0.0,907.4,7.0
Bangalore,2009-11-07,2009,11,7,311,23.6,11.85,69.6,0.0,908.5,11.3
Bangalore,2009-11-08,2009,11,8,312,23.48,12.08,66.0,0.0,908.2,8.3
Bangalore,2009-11-09,2009,11,9,313,22.74,14.77,73.6,0.0,906.5,14.1
Bangalore,2009-11-10,2009,11,10,314,21.2,11.09,67.4,0.0,912.9,11.8
Bangalore,2009-11-11,2009,11,11,315,25.44,15.42,66.7,2.58,908.2,7.0
Bangalore,2009-11-12,2009,11,12,316,22.79,14.34,77.8,0.0,912.9,9.2
Bangalore,2009-11-13,2009,11,13,317,22.76,13.56,72.1,0.0,910.9,9.8
Bangalore,2009-11-14,2009,11,14,318,20.53,13.9,71.0,0.0,906.7,12.5
Bangalore,2009-11-15,2009,11,15,319,20.86,13.08,66.2,0.0,916.1,15.4
Bangalore,2009-11-16,2009,11,16,320,21.74,15.25,67.5,0.0,913.7,10.2
Bangalore,2009-11-17,2009,11,17,321,21.79,13.59,68.3,0.0,915.4,9.7
Bangalore,2009-11-18,2009,11,18,322,23.53,16.53,70.2,0.0,911.9,9.2
Bangalore,2009-11-19,2009,11,19,323,23.64,14.82,65.5,0.0,913.2,12.3
Bangalore,2009-11-20,2009,11,20,324,21.1,12.57,65.9,0.0,914.9,11.0
Bangalore,2009-11-21,2009,11,21,325,22.93,14.22,66.2,0.0,913.3,11.4
Bangalore,2009-11-22,2009,11,22,326,23.56,14.26,71.7,0.0,911.9,8.2
Bangalore,2009-11-23,2009,11,23,327,21.48,12.63,66.1,0.0,911.6,10.2
Bangalore,2009-11-24,2009,11,24,328,21.47,13.52,72.6,0.0,912.0,8.4
Bangalore,2009-11-25,2009,11,25,329,22.61,14.57,61.5,0.0,909.7,11.7
Bangalore,2009-11-26,2009,11,26,330,20.63,13.23,73.1,0.0,911.2,6.0
Bangalore,2009-11-27,2009,11,27,331,22.48,11.89,69.9,0.0,912.8,8.3
Bangalore,2009-11-28,2009,11,28,332,21.99,13.36,74.7,0.0,917.4,12.5
Bangalore,2009-11-29,2009,11,29,333,21.76,12.73,73.7,0.0,909.1,10.5
Bangalore,2009-11-30,2009,11,30,334,23.46,11.9,70.0,0.0,911.9,6.5
Bangalore,2009-12-01,2009,12,1,335,20.32,12.77,67.1,0.0,912.5,8.7
Bangalore,2009-12-02,2009,12,2,336,21.35,14.38,64.6,7.31,909.4,12.3
Bangalore,2009-12-03,2009,12,3,337,20.88,12.27,73.4,0.0,910.5,10.5
Bangalore,2009-12-04,2009,12,4,338,21.55,14.2,69.1,0.0,911.8,14.0
Bangalore,2009-12-05,2009,12,5,339,23.58,11.57,72.5,0.0,909.6,10.2
Bangalore,2009-12-06,2009,12,6,340,21.49,12.4,68.3,0.0,910.7,10.3
Bangalore,2009-12-07,2009,12,7,341,21.78,12.97,55.7,0.0,912.1,8.9
Bangalore,2009-12-08,2009,12,8,342,19.31,12.49,69.2,0.0,915.7,9.4
Bangalore,2009-12-09,2009,12,9,343,20.52,13.66,68.1,0.0,918.3,11.3
Bangalore,2009-12-10,2009,12,10,344,19.49,11.21,74.0,0.0,915.8,11.6
Bangalore,2009-12-11,2009,12,11,345,22.69,11.41,77.7,0.0,909.7,9.3
Bangalore,2009-12-12,2009,12,12,346,21.97,12.39,69.1,0.0,906.8,10.2
Bangalore,2009-12-13,2009,12,13,347,18.76,11.67,68.9,0.0,904.1,14.8
Bangalore,2009-12-14,2009,12,14,348,22.21,13.0,68.7,0.0,918.1,10.4
Bangalore,2009-12-15,2009,12,15,349,22.6,12.15,70.6,0.0,916.6,11.3
Bangalore,2009-12-16,2009,12,16,350,21.9,12.59,67.1,1.39,912.3,13.1
Bangalore,2009-12-17,2009,12,17,351,19.15,11.24,70.8,0.0,912.2,11.3
Bangalore,2009-12-18,2009,12,18,352,22.02,10.27,65.3,0.0,911.7,6.7
Bangalore,2009-12-19,2009,12,19,353,20.74,14.99,70.1,0.0,912.7,9.6
Bangalore,2009-12-20,2009,12,20,354,20.03,12.21,67.0,0.0,915.8,11.1
Bangalore,2009-12-21,2009,12,21,355,19.33,13.3,72.5,0.0,915.4,7.7
Bangalore,2009-12-22,2009,12,22,356,22.28,13.77,68.8,0.0,915.0,9.8
Bangalore,2009-12-23,2009,12,23,357,20.53,13.19,65.8,0.0,918.3,10.1
Bangalore,2009-12-24,2009,12,24,358,21.9,13.02,61.9,0.0,911.4,9.3
Bangalore,2009-12-25,2009,12,25,359,20.76,14.67,58.9,0.72,916.6,7.2
Bangalore,2009-12-26,2009,12,26,360,20.64,12.51,72.9,0.0,912.1,10.7
Bangalore,2009-12-27,2009,12,27,361,20.42,11.1,66.4,0.0,912.5,10.9
Bangalore,2009-12-28,2009,12,28,362,21.1,12.28,72.4,0.0,909.1,11.7
Bangalore,2009-12-29,2009,12,29,363,23.18,14.47,71.1,0.0,908.4,9.4
Bangalore,2009-12-30,2009,12,30,364,21.11,11.58,72.9,0.0,913.4,11.4
Bangalore,2009-12-31,2009,12,31,365,20.9,12.05,69.8,0.0,910.5,9.3
Bangalore,2010-01-01,2010,1,1,1,20.2,14.02,69.0,0.0,908.0,6.8
Bangalore,2010-01-02,2010,1,2,2,21.57,13.32,70.4,0.0,913.8,8.6
Bangalore,2010-01-03,2010,1,3,3,22.42,10.8,74.3,0.0,909.9,8.8
Bangalore,2010-01-04,2010,1,4,4,18.97,13.23,70.9,0.0,911.4,10.2
Bangalore,2010-01-05,2010,1,5,5,22.17,15.58,62.0,0.0,909.6,11.9
Bangalore,2010-01-06,2010,1,6,6,22.5,12.89,76.8,0.0,910.8,7.1
Bangalore,2010-01-07,2010,1,7,7,21.34,11.76,71.6,0.0,910.9,10.9
Bangalore,2010-01-08,2010,1,8,8,21.42,14.14,76.1,0.0,910.9,12.5
Bangalore,2010-01-09,2010,1,9,9,19.83,14.13,75.7,0.0,912.3,12.1
Bangalore,2010-01-10,2010,1,10,10,20.62,11.35,73.1,14.46,904.3,8.5
Bangalore,2010-01-11,2010,1,11,11,19.99,12.14,65.9,5.23,915.7,11.6
Bangalore,2010-01-12,2010,1,12,12,21.2,14.77,64.3,0.0,908.4,9.1
Bangalore,2010-01-13,2010,1,13,13,22.31,14.38,68.3,0.0,916.4,6.6
Bangalore,2010-01-14,2010,1,14,14,20.77,13.75,78.5,0.0,913.1,10.8
Bangalore,2010-01-15,2010,1,15,15,23.82,14.3,62.0,0.0,914.9,11.6
Bangalore,2010-01-16,2010,1,16,16,21.83,12.41,57.9,0.0,912.5,11.1
Bangalore,2010-01-17,2010,1,17,17,23.16,13.21,78.4,0.0,915.3,11.8
Bangalore,2010-01-18,2010,1,18,18,21.25,14.45,66.7,0.0,913.6,10.9
Bangalore,2010-01-19,2010,1,19,19,23.12,14.23,77.7,0.0,904.8,9.9
Bangalore,2010-01-20,2010,1,20,20,22.69,13.08,65.7,7.31,916.3,9.9
Bangalore,2010-01-21,2010,1,21,21,22.75,14.69,64.2,0.0,913.5,10.1
Bangalore,2010-01-22,2010,1,22,22,22.15,13.02,72.7,0.0,913.3,10.5
Bangalore,2010-01-23,2010,1,23,23,24.28,12.66,67.8,0.0,910.6,8.3
Bangalore,2010-01-24,2010,1,24,24,23.31,13.44,74.4,0.0,913.9,12.2
Bangalore,2010-01-25,2010,1,25,25,25.24,14.04,65.9,0.0,908.9,7.3
Bangalore,2010-01-26,2010,1,26,26,20.13,15.34,65.9,6.13,916.6,8.9
Bangalore,2010-01-27,2010,1,27,27,19.92,12.72,75.1,1.87,912.5,11.0
Bangalore,2010-01-28,2010,1,28,28,24.23,15.85,67.1,0.0,908.0,9.4
Bangalore,2010-01-29,2010,1,29,29,21.84,13.56,60.5,0.0,912.1,8.5
Bangalore,2010-01-30,2010,1,30,30,22.37,13.11,73.2,0.0,915.1,7.8
Bangalore,2010-01-31,2010,1,31,31,20.3,13.29,65.4,0.0,909.2,8.0
Bangalore,2010-02-01,2010,2,1,32,23.18,14.42,65.1,12.1,912.5,8.9
Bangalore,2010-02-02,2010,2,2,33,22.55,16.4,75.3,0.0,915.6,12.0
Bangalore,2010-02-03,2010,2,3,34,20.68,15.57,71.8,0.0,907.4,11.1
Bangalore,2010-02-04,2010,2,4,35,23.63,14.99,61.9,0.0,909.4,13.4
Bangalore,2010-02-05,2010,2,5,36,23.28,14.27,66.8,0.0,907.1,12.2
Bangalore,2010-02-06,2010,2,6,37,22.8,15.32,63.3,0.0,909.4,9.7
Bangalore,2010-02-07,2010,2,7,38,23.86,14.93,60.3,0.0,910.7,13.5
Bangalore,2010-02-08,2010,2,8,39,25.55,13.22,71.7,0.0,913.1,11.1
Bangalore,2010-02-09,2010,2,9,40,22.52,13.79,76.7,0.0,911.1,8.8
Bangalore,2010-02-10,2010,2,10,41,24.02,15.5,70.5,0.0,907.8,10.4
Bangalore,2010-02-11,2010,2,11,42,25.89,15.79,68.8,1.86,917.1,10.3
Bangalore,2010-02-12,2010,2,12,43,25.01,12.98,69.4,0.0,912.9,11.4
Bangalore,2010-02-13,2010,2,13,44,23.61,16.85,61.2,0.0,914.1,6.8
Bangalore,2010-02-14,2010,2,14,45,21.0,15.83,68.8,6.97,910.6,6.5
Bangalore,2010-02-15,2010,2,15,46,23.12,15.26,71.7,0.0,912.0,9.0
Bangalore,2010-02-16,2010,2,16,47,26.42,13.82,71.8,0.0,913.6,7.9
Bangalore,2010-02-17,2010,2,17,48,24.56,15.6,64.1,0.0,913.0,7.8
Bangalore,2010-02-18,2010,2,18,49,23.22,19.01,73.8,0.0,915.1,9.1
Bangalore,2010-02-19,2010,2,19,50,23.56,16.75,61.7,0.0,907.9,9.5
Bangalore,2010-02-20,2010,2,20,51,23.39,15.83,82.3,0.0,913.3,11.7
Bangalore,2010-02-21,2010,2,21,52,25.04,15.89,65.4,0.0,916.8,10.9
Bangalore,2010-02-22,2010,2,22,53,23.49,16.44,62.6,0.0,912.3,13.5
Bangalore,2010-02-23,2010,2,23,54,24.57,16.36,63.3,0.0,911.1,14.9
Bangalore,2010-02-24,2010,2,24,55,25.75,14.28,64.3,0.0,912.3,10.9
Bangalore,2010-02-25,2010,2,25,56,22.07,17.7,73.7,0.0,905.0,8.3
Bangalore,2010-02-26,2010,2,26,57,26.12,12.92,66.9,0.0,913.6,14.4
Bangalore,2010-02-27,2010,2,27,58,25.81,15.07,65.2,0.0,909.6,8.0
Bangalore,2010-02-28,2010,2,28,59,26.52,17.28,65.6,0.0,903.9,10.5
Bangalore,2010-03-01,2010,3,1,60,25.59,15.41,76.8,0.0,914.9,10.6
Bangalore,2010-03-02,2010,3,2,61,28.41,16.86,68.6,0.0,905.7,9.6
Bangalore,2010-03-03,2010,3,3,62,25.53,18.21,68.2,0.0,911.1,8.4
Bangalore,2010-03-04,2010,3,4,63,25.91,18.06,64.2,0.0,911.2,11.9
Bangalore,2010-03-05,2010,3,5,64,26.86,16.71,67.3,1.88,910.3,9.4
Bangalore,2010-03-06,2010,3,6,65,28.25,15.44,62.8,0.0,910.1,9.6
Bangalore,2010-03-07,2010,3,7,66,25.44,14.17,70.7,0.0,915.8,9.6
Bangalore,2010-03-08,2010,3,8,67,29.63,17.23,73.7,5.82,916.2,10.8
Bangalore,2010-03-09,2010,3,9,68,27.71,17.74,60.3,0.0,912.2,12.8
Bangalore,2010-03-10,2010,3,10,69,27.75,16.54,63.5,0.0,913.1,10.4
Bangalore,2010-03-11,2010,3,11,70,27.63,18.89,69.8,0.0,912.9,7.9
Bangalore,2010-03-12,2010,3,12,71,27.54,19.41,64.7,0.0,910.1,8.0
Bangalore,2010-03-13,2010,3,13,72,25.92,16.5,69.9,0.0,911.5,8.2
Bangalore,2010-03-14,2010,3,14,73,29.46,18.03,70.8,0.0,914.8,7.8
Bangalore,2010-03-15,2010,3,15,74,27.45,17.44,58.4,0.0,915.3,11.2
Bangalore,2010-03-16,2010,3,16,75,26.0,18.14,58.6,0.0,915.1,11.1
Bangalore,2010-03-17,2010,3,17,76,28.61,18.58,60.6,0.0,916.3,10.7
Bangalore,2010-03-18,2010,3,18,77,25.31,17.87,63.9,0.0,914.0,9.4
Bangalore,2010-03-19,2010,3,19,78,27.08,18.62,61.6,0.0,912.4,11.5
Bangalore,2010-03-20,2010,3,20,79,28.82,16.71,63.9,1.79,913.0,12.9
Bangalore,2010-03-21,2010,3,21,80,29.64,16.44,68.1,0.0,916.0,12.1
Bangalore,2010-03-22,2010,3,22,81,31.17,19.26,66.6,0.0,912.4,10.0
Bangalore,2010-03-23,2010,3,23,82,27.73,20.06,60.7,0.0,916.6,11.4
Bangalore,2010-03-24,2010,3,24,83,28.62,18.03,67.5,0.0,913.9,11.8
Bangalore,2010-03-25,2010,3,25,84,27.61,18.51,74.4,0.0,910.5,11.1
Bangalore,2010-03-26,2010,3,26,85,28.38,18.45,58.2,0.0,915.0,12.7
Bangalore,2010-03-27,2010,3,27,86,27.63,17.95,70.6,0.0,917.1,9.2
Bangalore,2010-03-28,2010,3,28,87,31.59,19.76,66.8,0.0,916.7,11.7
Bangalore,2010-03-29,2010,3,29,88,29.6,19.26,64.5,0.0,913.7,7.8
Bangalore,2010-03-30,2010,3,30,89,28.63,16.8,66.9,0.0,917.3,13.1
Bangalore,2010-03-31,2010,3,31,90,28.52,18.69,63.8,0.0,910.6,11.9
Bangalore,2010-04-01,2010,4,1,91,29.73,19.35,68.1,0.0,913.9,8.4
Bangalore,2010-04-02,2010,4,2,92,30.8,18.28,65.2,0.0,914.5,12.4
Bangalore,2010-04-03,2010,4,3,93,29.39,18.91,61.5,14.81,913.0,10.6
Bangalore,2010-04-04,2010,4,4,94,28.69,19.0,60.5,0.0,909.9,9.0
Bangalore,2010-04-05,2010,4,5,95,29.38,18.98,62.5,0.0,906.9,9.1
Bangalore,2010-04-06,2010,4,6,96,29.0,20.64,58.6,0.0,909.7,8.5
Bangalore,2010-04-07,2010,4,7,97,28.1,18.91,64.5,0.0,910.9,10.7
Bangalore,2010-04-08,2010,4,8,98,31.48,19.08,53.9,0.0,911.5,9.3
Bangalore,2010-04-09,2010,4,9,99,30.72,19.84,76.9,0.0,907.7,11.6
Bangalore,2010-04-10,2010,4,10,100,29.11,19.67,53.9,0.0,910.8,9.8
Bangalore,2010-04-11,2010,4,11,101,29.54,21.87,61.6,0.0,915.4,11.4
Bangalore,2010-04-12,2010,4,12,102,29.99,20.83,69.3,0.0,912.4,9.4
Bangalore,2010-04-13,2010,4,13,103,31.99,19.88,56.0,0.0,902.0,7.1
Bangalore,2010-04-14,2010,4,14,104,30.19,21.27,61.6,0.0,915.2,13.1
Bangalore,2010-04-15,2010,4,15,105,30.53,19.81,61.4,0.0,912.8,7.5
Bangalore,2010-04-16,2010,4,16,106,30.52,23.4,56.7,0.0,914.0,13.0
Bangalore,2010-04-17,2010,4,17,107,29.41,20.52,57.3,0.0,909.3,8.6
Bangalore,2010-04-18,2010,4,18,108,31.93,19.82,64.6,0.0,911.4,7.8
Bangalore,2010-04-19,2010,4,19,109,31.7,21.87,60.0,0.0,912.3,8.3
Bangalore,2010-04-20,2010,4,20,110,32.08,21.05,65.1,0.0,909.1,10.8
Bangalore,2010-04-21,2010,4,21,111,31.12,19.55,58.0,8.18,913.6,12.5
Bangalore,2010-04-22,2010,4,22,112,30.73,21.18,51.9,0.0,910.2,11.7
Bangalore,2010-04-23,2010,4,23,113,31.75,19.92,58.6,0.0,905.3,5.8
Bangalore,2010-04-24,2010,4,24,114,30.98,21.33,48.5,0.0,910.5,12.3
Bangalore,2010-04-25,2010,4,25,115,31.44,20.13,56.6,0.0,914.3,10.4
Bangalore,2010-04-26,2010,4,26,116,32.85,25.63,51.7,0.0,917.2,6.9
Bangalore,2010-04-27,2010,4,27,117,31.73,21.29,57.6,0.0,910.8,7.7
Bangalore,2010-04-28,2010,4,28,118,31.6,22.57,59.3,0.0,913.1,11.5
Bangalore,2010-04-29,2010,4,29,119,30.7,22.02,62.5,0.0,912.3,12.6
Bangalore,2010-04-30,2010,4,30,120,31.39,22.09,60.8,0.0,911.8,11.0
Bangalore,2010-05-01,2010,5,1,121,32.85,22.09,54.4,0.0,914.6,9.1
Bangalore,2010-05-02,2010,5,2,122,31.32,22.47,66.1,0.0,916.4,7.8
Bangalore,2010-05-03,2010,5,3,123,30.82,21.26,57.6,0.0,915.0,9.1
Bangalore,2010-05-04,2010,5,4,124,33.79,21.22,63.2,0.0,908.6,9.9
Bangalore,2010-05-05,2010,5,5,125,33.64,19.53,61.6,0.0,915.6,11.6
Bangalore,2010-05-06,2010,5,6,126,33.7,23.4,56.7,0.0,917.2,9.5
Bangalore,2010-05-07,2010,5,7,127,33.98,20.31,66.0,0.0,910.4,7.9
Bangalore,2010-05-08,2010,5,8,128,35.0,21.38,63.1,0.0,910.3,9.9
Bangalore,2010-05-09,2010,5,9,129,30.47,22.69,53.1,0.0,914.7,10.2
Bangalore,2010-05-10,2010,5,10,130,35.22,20.79,63.9,0.0,912.6,13.8
Bangalore,2010-05-11,2010,5,11,131,34.62,21.6,65.4,0.0,911.6,10.2
Bangalore,2010-05-12,2010,5,12,132,31.79,24.81,68.7,4.3,913.8,8.1
Bangalore,2010-05-13,2010,5,13,133,33.67,22.28,54.8,0.0,911.8,10.9
Bangalore,2010-05-14,2010,5,14,134,32.98,21.85,61.6,0.0,911.1,11.1
Bangalore,2010-05-15,2010,5,15,135,31.7,22.66,53.2,0.0,913.3,10.9
Bangalore,2010-05-16,2010,5,16,136,30.52,21.73,66.7,0.0,910.4,7.0
Bangalore,2010-05-17,2010,5,17,137,29.59,21.63,63.6,0.0,913.5,10.9
Bangalore,2010-05-18,2010,5,18,138,32.72,19.53,62.9,0.0,911.4,10.4
Bangalore,2010-05-19,2010,5,19,139,34.64,21.65,60.9,0.0,908.6,9.4
Bangalore,2010-05-20,2010,5,20,140,34.27,22.37,69.3,2.16,913.5,10.5
Bangalore,2010-05-21,2010,5,21,141,32.73,22.57,63.1,1.75,905.4,12.3
Bangalore,2010-05-22,2010,5,22,142,34.76,22.91,52.8,0.0,916.1,9.4
Bangalore,2010-05-23,2010,5,23,143,33.03,24.52,56.3,0.0,911.5,8.6
Bangalore,2010-05-24,2010,5,24,144,33.7,22.06,54.5,0.0,911.1,7.0
Bangalore,2010-05-25,2010,5,25,145,34.8,24.62,60.6,0.0,913.1,9.5
Bangalore,2010-05-26,2010,5,26,146,36.42,24.27,67.8,0.0,910.3,8.5
Bangalore,2010-05-27,2010,5,27,147,37.15,23.52,63.2,0.0,912.5,12.5
Bangalore,2010-05-28,2010,5,28,148,34.12,24.02,64.1,0.0,911.4,9.9
Bangalore,2010-05-29,2010,5,29,149,36.34,20.31,61.1,0.0,911.3,9.8
Bangalore,2010-05-30,2010,5,30,150,36.82,21.85,66.9,0.0,908.5,9.7
Bangalore,2010-05-31,2010,5,31,151,35.47,21.87,64.6,0.0,912.2,9.3
Bangalore,2010-06-01,2010,6,1,152,36.56,24.05,82.5,4.4,906.5,10.5
Bangalore,2010-06-02,2010,6,2,153,36.57,22.38,78.6,16.99,907.5,14.6
Bangalore,2010-06-03,2010,6,3,154,33.01,23.21,78.4,0.0,908.5,13.8
Bangalore,2010-06-04,2010,6,4,155,34.59,22.92,77.6,0.35,909.5,15.1
Bangalore,2010-06-05,2010,6,5,156,33.77,24.05,80.7,43.7,908.5,11.5
Bangalore,2010-06-06,2010,6,6,157,35.32,21.64,84.8,0.0,908.1,15.1
Bangalore,2010-06-07,2010,6,7,158,36.65,22.56,77.2,20.4,912.0,11.0
Bangalore,2010-06-08,2010,6,8,159,33.95,23.72,76.2,8.14,904.2,13.6
Bangalore,2010-06-09,2010,6,9,160,35.9,20.08,81.4,0.0,906.4,14.7
Bangalore,2010-06-10,2010,6,10,161,34.66,21.97,73.3,13.66,914.7,13.3
Bangalore,2010-06-11,2010,6,11,162,35.72,21.59,82.7,0.0,909.0,14.1
Bangalore,2010-06-12,2010,6,12,163,32.81,23.88,74.3,0.0,908.9,17.4
Bangalore,2010-06-13,2010,6,13,164,35.69,22.14,87.0,1.02,906.6,16.2
Bangalore,2010-06-14,2010,6,14,165,36.65,24.25,81.1,7.57,906.1,18.5
Bangalore,2010-06-15,2010,6,15,166,32.24,22.05,85.7,32.7,910.6,16.9
Bangalore,2010-06-16,2010,6,16,167,35.82,24.77,81.5,20.47,912.0,13.6
Bangalore,2010-06-17,2010,6,17,168,35.89,22.53,77.7,0.0,912.7,18.2
Bangalore,2010-06-18,2010,6,18,169,36.39,20.95,89.1,17.56,912.2,12.9
Bangalore,2010-06-19,2010,6,19,170,35.95,21.43,76.0,1.68,912.1,17.1
Bangalore,2010-06-20,2010,6,20,171,35.51,22.67,69.4,0.0,909.0,15.0
Bangalore,2010-06-21,2010,6,21,172,34.74,22.63,80.4,9.53,909.2,13.9
Bangalore,2010-06-22,2010,6,22,173,33.71,23.28,80.4,26.53,914.9,18.9
Bangalore,2010-06-23,2010,6,23,174,33.85,23.01,81.0,29.91,907.6,12.9
Bangalore,2010-06-24,2010,6,24,175,34.59,21.81,85.2,0.0,910.3,15.3
Bangalore,2010-06-25,2010,6,25,176,36.77,24.39,79.4,3.81,910.8,16.3
Bangalore,2010-06-26,2010,6,26,177,33.28,24.45,88.7,15.66,913.5,12.5
Bangalore,2010-06-27,2010,6,27,178,32.02,23.83,76.2,15.66,910.9,14.2
Bangalore,2010-06-28,2010,6,28,179,35.37,21.41,76.3,9.33,911.8,20.5
Bangalore,2010-06-29,2010,6,29,180,35.09,21.95,87.1,3.3,905.2,14.4
Bangalore,2010-06-30,2010,6,30,181,33.99,22.91,81.4,0.0,908.3,17.0
Bangalore,2010-07-01,2010,7,1,182,33.67,20.97,86.1,1.72,913.4,13.2
Bangalore,2010-07-02,2010,7,2,183,35.37,24.99,83.6,0.0,910.0,17.2
Bangalore,2010-07-03,2010,7,3,184,35.97,24.62,77.8,0.0,904.8,14.4
Bangalore,2010-07-04,2010,7,4,185,34.46,25.94,76.9,0.0,913.5,19.6
Bangalore,2010-07-05,2010,7,5,186,35.78,21.33,90.0,4.41,909.9,16.7
Bangalore,2010-07-06,2010,7,6,187,35.12,23.25,86.6,0.0,908.4,19.3
Bangalore,2010-07-07,2010,7,7,188,35.63,21.7,70.1,1.52,912.4,12.9
Bangalore,2010-07-08,2010,7,8,189,36.54,21.63,88.4,0.0,912.0,14.7
Bangalore,2010-07-09,2010,7,9,190,33.88,22.35,82.4,0.77,910.2,15.2
Bangalore,2010-07-10,2010,7,10,191,31.43,23.28,75.4,0.0,906.5,11.6
Bangalore,2010-07-11,2010,7,11,192,31.89,21.07,76.8,6.72,915.9,15.3
Bangalore,2010-07-12,2010,7,12,193,35.3,25.6,77.6,0.0,907.5,14.3
Bangalore,2010-07-13,2010,7,13,194,32.81,22.21,76.2,9.65,912.0,17.0
Bangalore,2010-07-14,2010,7,14,195,34.83,20.39,85.0,0.0,910.4,13.4
Bangalore,2010-07-15,2010,7,15,196,34.09,23.53,76.6,6.8,908.7,13.5
Bangalore,2010-07-16,2010,7,16,197,34.6,23.97,82.1,7.77,913.3,15.9
Bangalore,2010-07-17,2010,7,17,198,33.23,23.57,83.3,6.24,907.6,20.3
Bangalore,2010-07-18,2010,7,18,199,35.03,22.68,82.9,0.0,908.2,16.7
Bangalore,2010-07-19,2010,7,19,200,33.92,21.13,74.3,10.98,914.6,14.5
Bangalore,2010-07-20,2010,7,20,201,35.33,22.02,73.4,20.61,911.0,17.4
Bangalore,2010-07-21,2010,7,21,202,35.77,21.66,87.0,0.0,910.6,12.0
Bangalore,2010-07-22,2010,7,22,203,36.62,22.35,83.6,0.0,913.3,18.9
Bangalore,2010-07-23,2010,7,23,204,36.04,22.91,73.1,0.0,910.4,12.6
Bangalore,2010-07-24,2010,7,24,205,33.56,21.57,78.1,0.63,910.9,10.0
Bangalore,2010-07-25,2010,7,25,206,30.24,21.74,79.9,0.3,910.6,18.4
Bangalore,2010-07-26,2010,7,26,207,36.58,22.29,86.0,0.41,916.3,16.2
Bangalore,2010-07-27,2010,7,27,208,32.93,23.03,72.8,54.68,910.4,15.6
Bangalore,2010-07-28,2010,7,28,209,33.79,21.6,76.0,0.02,913.5,17.8
Bangalore,2010-07-29,2010,7,29,210,33.07,18.82,79.3,2.34,909.8,18.1
Bangalore,2010-07-30,2010,7,30,211,34.44,20.78,73.1,1.22,911.5,13.9
Bangalore,2010-07-31,2010,7,31,212,34.13,24.16,85.3,3.95,909.9,17.4
Bangalore,2010-08-01,2010,8,1,213,32.35,21.83,81.5,6.12,911.0,14.9
Bangalore,2010-08-02,2010,8,2,214,33.96,21.08,87.4,10.36,907.4,15.9
Bangalore,2010-08-03,2010,8,3,215,33.84,20.71,83.5,9.54,911.5,10.0
Bangalore,2010-08-04,2010,8,4,216,31.6,23.56,78.5,0.0,906.5,11.3
Bangalore,2010-08-05,2010,8,5,217,31.38,23.34,90.8,7.66,916.3,18.2
Bangalore,2010-08-06,2010,8,6,218,33.89,20.51,81.3,0.0,909.5,16.8
Bangalore,2010-08-07,2010,8,7,219,31.17,23.07,83.2,0.0,906.7,14.9
Bangalore,2010-08-08,2010,8,8,220,31.9,19.47,83.4,0.08,917.5,11.3
Bangalore,2010-08-09,2010,8,9,221,32.56,22.06,82.3,7.66,910.7,13.5
Bangalore,2010-08-10,2010,8,10,222,29.23,22.66,86.6,0.27,910.2,15.5
Bangalore,2010-08-11,2010,8,11,223,34.03,21.43,86.4,0.0,911.0,15.4
Bangalore,2010-08-12,2010,8,12,224,30.42,21.44,77.8,4.39,908.1,19.2
Bangalore,2010-08-13,2010,8,13,225,34.23,23.33,75.9,1.1,910.2,12.4
Bangalore,2010-08-14,2010,8,14,226,31.09,19.85,88.3,12.58,908.8,17.1
Bangalore,2010-08-15,2010,8,15,227,32.94,23.65,74.7,0.0,907.1,17.0
Bangalore,2010-08-16,2010,8,16,228,32.44,20.54,78.1,23.52,907.8,19.1
Bangalore,2010-08-17,2010,8,17,229,31.84,21.68,78.3,0.0,906.0,14.2
Bangalore,2010-08-18,2010,8,18,230,31.79,20.8,81.5,0.0,911.2,13.0
Bangalore,2010-08-19,2010,8,19,231,31.21,22.03,86.9,0.0,904.1,15.1
Bangalore,2010-08-20,2010,8,20,232,34.38,19.38,78.3,3.76,912.3,16.2
Bangalore,2010-08-21,2010,8,21,233,30.47,20.16,86.3,0.0,909.0,15.7
Bangalore,2010-08-22,2010,8,22,234,31.13,20.92,80.2,0.0,909.5,13.4
Bangalore,2010-08-23,2010,8,23,235,29.54,20.6,83.8,23.48,911.2,16.1
Bangalore,2010-08-24,2010,8,24,236,31.77,19.23,83.5,8.33,911.1,15.3
Bangalore,2010-08-25,2010,8,25,237,34.31,19.71,79.2,0.0,913.6,12.5
Bangalore,2010-08-26,2010,8,26,238,31.98,20.77,82.2,0.0,911.0,17.1
Bangalore,2010-08-27,2010,8,27,239,32.08,18.61,87.1,0.0,910.2,14.7
Bangalore,2010-08-28,2010,8,28,240,32.45,19.8,77.5,0.0,908.8,16.2
